patient_index,mean_pairwise_cosine,pair_cosines
2689,0.02752063,"{""0-1"": 0.02752063237130642}"
2690,0.09074944,"{""0-1"": 0.09074943512678146}"
2691,0.22350736,"{""0-1"": 0.223507359623909}"
2692,-0.02513056,"{""0-1"": -0.025130562484264374}"
2693,0.48372307,"{""0-1"": 0.48372307419776917}"
2694,0.99991119,"{""0-1"": 0.9999111890792847}"
2695,0.20153445,"{""0-1"": 0.2015344500541687}"
2696,0.08804694,"{""0-1"": 0.08804693818092346}"
2697,0.34934020,"{""0-1"": 0.34934020042419434}"
2698,-0.09404785,"{""0-1"": -0.09404785186052322}"
2699,-0.01179115,"{""0-1"": -0.011791147291660309}"
2700,0.09466255,"{""0-1"": 0.09466254711151123}"
2701,0.10568222,"{""0-1"": 0.10568221658468246}"
2702,0.11968842,"{""0-1"": 0.11968842148780823}"
2703,-0.05691007,"{""0-1"": -0.05691006779670715}"
2704,0.02144050,"{""0-1"": 0.021440500393509865}"
2705,0.30639836,"{""0-1"": 0.3063983619213104}"
2706,0.43291652,"{""0-1"": 0.432916522026062}"
2707,0.39635339,"{""0-1"": 0.3963533937931061}"
2708,-0.05691007,"{""0-1"": -0.05691006779670715}"
2709,0.04927059,"{""0-1"": 0.04927058517932892}"
2710,0.04240054,"{""0-1"": 0.0424005389213562}"
2711,0.15714666,"{""0-1"": 0.1571466624736786}"
2712,0.05737710,"{""0-1"": 0.05737709626555443}"
2713,0.12072070,"{""0-1"": 0.12072069942951202}"
2714,0.04958106,"{""0-1"": 0.04958105832338333}"
2715,0.00000000,{}
2716,0.20389692,"{""0-1"": 0.2038969248533249}"
2717,1.00000000,"{""0-1"": 1.0}"
2718,0.14210008,"{""0-1"": 0.14210008084774017}"
2719,0.27278057,"{""0-1"": 0.27278056740760803}"
2720,0.51863700,"{""0-1"": 0.5186370015144348}"
2721,-0.02526761,"{""0-1"": -0.02526761405169964}"
2722,0.21266562,"{""0-1"": 0.2126656174659729}"
2723,0.16136546,"{""0-1"": 0.16136546432971954}"
2724,0.29182976,"{""0-1"": 0.29182976484298706}"
2725,0.10141504,"{""0-1"": 0.10141503810882568}"
2726,0.28002530,"{""0-1"": 0.28002530336380005}"
2727,0.09622127,"{""0-1"": 0.09622126817703247}"
2728,0.11345260,"{""0-1"": 0.11345259845256805}"
2729,0.64019591,"{""0-1"": 0.640195906162262}"
2730,0.11230139,"{""0-1"": 0.11230138689279556}"
2731,0.09418905,"{""0-1"": 0.09418904781341553}"
2732,0.17707515,"{""0-1"": 0.17707514762878418}"
2733,0.07752380,"{""0-1"": 0.07752379775047302}"
2734,0.99874252,"{""0-1"": 0.9987425208091736}"
2735,0.06276757,"{""0-1"": 0.06276757270097733}"
2736,0.30725592,"{""0-1"": 0.30725592374801636}"
2737,0.47549817,"{""0-1"": 0.47549816966056824}"
2738,0.03851038,"{""0-1"": 0.03851037845015526}"
2739,-0.05350192,"{""0-1"": -0.0535019151866436}"
2740,0.43675625,"{""0-1"": 0.4367562532424927}"
2741,0.23501948,"{""0-1"": 0.2350194752216339}"
2742,0.00000000,{}
2743,0.02495363,"{""0-1"": 0.024953633546829224}"
2744,0.99999440,"{""0-1"": 0.9999943971633911}"
2745,0.01664388,"{""0-1"": 0.016643881797790527}"
2746,0.59893215,"{""0-1"": 0.598932147026062}"
2747,0.98751503,"{""0-1"": 0.9875150322914124}"
2748,0.19203198,"{""0-1"": 0.19203197956085205}"
2749,0.32772335,"{""0-1"": 0.32772335410118103}"
2750,0.21809420,"{""0-1"": 0.21809419989585876}"
2751,0.41126820,"{""0-1"": 0.4112682044506073}"
2752,0.19739912,"{""0-1"": 0.19739912450313568}"
2753,0.49515924,"{""0-1"": 0.49515923857688904}"
2754,-0.02269565,"{""0-1"": -0.022695647552609444}"
2755,0.96799779,"{""0-1"": 0.9679977893829346}"
2756,0.06405874,"{""0-1"": 0.06405873596668243}"
2757,0.07800578,"{""0-1"": 0.07800577580928802}"
2758,0.01964209,"{""0-1"": 0.019642086699604988}"
2759,0.15400417,"{""0-1"": 0.15400417149066925}"
2760,0.13495974,"{""0-1"": 0.13495974242687225}"
2761,-0.02076834,"{""0-1"": -0.020768344402313232}"
2762,0.57310176,"{""0-1"": 0.5731017589569092}"
2763,0.14642859,"{""0-1"": 0.14642858505249023}"
2764,0.11198784,"{""0-1"": 0.11198783665895462}"
2765,-0.00241808,"{""0-1"": -0.002418078016489744}"
2766,0.05200354,"{""0-1"": 0.05200354382395744}"
2767,0.00000000,{}
2768,0.22887072,"{""0-1"": 0.2288707196712494}"
2769,-0.12470336,"{""0-1"": -0.12470336258411407}"
2770,0.30439213,"{""0-1"": 0.30439212918281555}"
2771,0.13258033,"{""0-1"": 0.13258032500743866}"
2772,0.01541336,"{""0-1"": 0.015413360670208931}"
2773,0.09101898,"{""0-1"": 0.09101898223161697}"
2774,0.14575878,"{""0-1"": 0.14575877785682678}"
2775,0.12706102,"{""0-1"": 0.12706102430820465}"
2776,0.28563794,"{""0-1"": 0.2856379449367523}"
2777,0.09042317,"{""0-1"": 0.09042317420244217}"
2778,0.13258033,"{""0-1"": 0.13258032500743866}"
2779,0.07449844,"{""0-1"": 0.07449843734502792}"
2780,0.54935628,"{""0-1"": 0.5493562817573547}"
2781,0.32682532,"{""0-1"": 0.3268253207206726}"
2782,-0.00627671,"{""0-1"": -0.006276709493249655}"
2783,0.50384742,"{""0-1"": 0.5038474202156067}"
2784,0.15758465,"{""0-1"": 0.15758465230464935}"
2785,0.27144003,"{""0-1"": 0.2714400291442871}"
2786,-0.05292680,"{""0-1"": -0.05292680487036705}"
2787,0.13434246,"{""0-1"": 0.13434246182441711}"
2788,0.63795871,"{""0-1"": 0.6379587054252625}"
2789,0.05505123,"{""0-1"": 0.055051226168870926}"
2790,0.99982721,"{""0-1"": 0.9998272061347961}"
2791,0.28241456,"{""0-1"": 0.2824145555496216}"
2792,-0.23483437,"{""0-1"": -0.23483437299728394}"
2793,0.14427076,"{""0-1"": 0.14427076280117035}"
2794,0.19378179,"{""0-1"": 0.1937817931175232}"
2795,0.07670122,"{""0-1"": 0.07670121639966965}"
2796,0.85964835,"{""0-1"": 0.8596483469009399}"
2797,0.34427500,"{""0-1"": 0.34427499771118164}"
2798,0.10446095,"{""0-1"": 0.1044609472155571}"
2799,0.18285631,"{""0-1"": 0.18285630643367767}"
2800,0.10316486,"{""0-1"": 0.10316485911607742}"
2801,0.03356263,"{""0-1"": 0.03356262668967247}"
2802,0.00000000,{}
2803,0.99999839,"{""0-1"": 0.9999983906745911}"
2804,-0.05106407,"{""0-1"": -0.05106407031416893}"
2805,0.99999112,"{""0-1"": 0.9999911189079285}"
2806,0.26125884,"{""0-1"": 0.2612588405609131}"
2807,-0.02942970,"{""0-1"": -0.02942970022559166}"
2808,0.99995637,"{""0-1"": 0.9999563694000244}"
2809,0.02301904,"{""0-1"": 0.023019038140773773}"
2810,0.29866379,"{""0-1"": 0.29866379499435425}"
2811,0.20743315,"{""0-1"": 0.20743314921855927}"
2812,0.11102944,"{""0-1"": 0.11102943867444992}"
2813,0.26763454,"{""0-1"": 0.2676345407962799}"
2814,-0.00619011,"{""0-1"": -0.0061901104636490345}"
2815,-0.05871698,"{""0-1"": -0.05871697515249252}"
2816,-0.10884469,"{""0-1"": -0.10884469002485275}"
2817,0.14954534,"{""0-1"": 0.1495453417301178}"
2818,0.99918807,"{""0-1"": 0.9991880655288696}"
2819,0.27442679,"{""0-1"": 0.27442678809165955}"
2820,0.40795407,"{""0-1"": 0.40795406699180603}"
2821,0.09101898,"{""0-1"": 0.09101898223161697}"
2822,0.04917202,"{""0-1"": 0.04917202144861221}"
2823,0.45838046,"{""0-1"": 0.45838046073913574}"
2824,-0.01492825,"{""0-1"": -0.01492825336754322}"
2825,-0.04431958,"{""0-1"": -0.04431958496570587}"
2826,0.23468597,"{""0-1"": 0.2346859723329544}"
2827,0.63757771,"{""0-1"": 0.6375777125358582}"
2828,0.13508864,"{""0-1"": 0.13508863747119904}"
2829,0.17161407,"{""0-1"": 0.17161406576633453}"
2830,0.54935628,"{""0-1"": 0.5493562817573547}"
2831,0.17005476,"{""0-1"": 0.17005476355552673}"
2832,0.00000000,{}
2833,0.11102944,"{""0-1"": 0.11102943867444992}"
2834,-0.02686153,"{""0-1"": -0.026861529797315598}"
2835,0.07981215,"{""0-1"": 0.07981214672327042}"
2836,0.99963653,"{""0-1"": 0.9996365308761597}"
2837,-0.05691007,"{""0-1"": -0.05691006779670715}"
2838,0.71856111,"{""0-1"": 0.7185611128807068}"
2839,0.22241828,"{""0-1"": 0.22241827845573425}"
2840,0.05413035,"{""0-1"": 0.05413035303354263}"
2841,0.10049587,"{""0-1"": 0.10049586743116379}"
2842,0.05811786,"{""0-1"": 0.05811786279082298}"
2843,0.26403576,"{""0-1"": 0.26403576135635376}"
2844,0.14761329,"{""0-1"": 0.1476132869720459}"
2845,0.07739423,"{""0-1"": 0.07739423215389252}"
2846,0.99999028,"{""0-1"": 0.9999902844429016}"
2847,0.21906775,"{""0-1"": 0.2190677523612976}"
2848,0.20389692,"{""0-1"": 0.2038969248533249}"
2849,0.32740736,"{""0-1"": 0.3274073600769043}"
2850,0.99998009,"{""0-1"": 0.999980092048645}"
2851,0.62070227,"{""0-1"": 0.6207022666931152}"
2852,0.27979997,"{""0-1"": 0.2797999680042267}"
2853,0.03421715,"{""0-1"": 0.03421715274453163}"
2854,-0.05614170,"{""0-1"": -0.056141700595617294}"
2855,-0.03040273,"{""0-1"": -0.03040272928774357}"
2856,-0.09095217,"{""0-1"": -0.09095217287540436}"
2857,0.17829821,"{""0-1"": 0.1782982051372528}"
2858,0.00000000,{}
2859,0.13879614,"{""0-1"": 0.1387961357831955}"
2860,-0.03128969,"{""0-1"": -0.03128969296813011}"
2861,0.06852750,"{""0-1"": 0.06852750480175018}"
2862,0.99999994,"{""0-1"": 0.9999999403953552}"
2863,-0.06957423,"{""0-1"": -0.06957422941923141}"
2864,0.02105863,"{""0-1"": 0.02105863206088543}"
2865,0.15758465,"{""0-1"": 0.15758465230464935}"
2866,0.99998897,"{""0-1"": 0.9999889731407166}"
2867,0.26324442,"{""0-1"": 0.2632444202899933}"
2868,0.00000000,{}
2869,0.12021919,"{""0-1"": 0.12021918594837189}"
2870,0.03851038,"{""0-1"": 0.03851037845015526}"
2871,-0.07135529,"{""0-1"": -0.07135529071092606}"
2872,0.04914854,"{""0-1"": 0.049148544669151306}"
2873,0.10602463,"{""0-1"": 0.10602463036775589}"
2874,0.99974680,"{""0-1"": 0.9997467994689941}"
2875,0.17369612,"{""0-1"": 0.1736961156129837}"
2876,0.99918807,"{""0-1"": 0.9991880655288696}"
2877,0.11623699,"{""0-1"": 0.11623699218034744}"
2878,0.03352941,"{""0-1"": 0.033529412001371384}"
2879,0.29511118,"{""0-1"": 0.29511117935180664}"
2880,0.18863170,"{""0-1"": 0.18863169848918915}"
2881,-0.12099598,"{""0-1"": -0.12099598348140717}"
2882,0.04917202,"{""0-1"": 0.04917202144861221}"
2883,0.99999946,"{""0-1"": 0.999999463558197}"
2884,0.22768191,"{""0-1"": 0.22768190503120422}"
2885,0.32749552,"{""0-1"": 0.3274955153465271}"
2886,0.06271313,"{""0-1"": 0.0627131313085556}"
2887,0.26886141,"{""0-1"": 0.26886141300201416}"
2888,0.00000000,{}
2889,-0.10884469,"{""0-1"": -0.10884469002485275}"
2890,0.05539083,"{""0-1"": 0.05539083480834961}"
2891,0.15522732,"{""0-1"": 0.15522731840610504}"
2892,0.09101898,"{""0-1"": 0.09101898223161697}"
2893,0.42393655,"{""0-1"": 0.42393654584884644}"
2894,0.23812997,"{""0-1"": 0.23812997341156006}"
2895,-0.01257842,"{""0-1"": -0.012578421272337437}"
2896,0.16889623,"{""0-1"": 0.16889622807502747}"
2897,0.01165396,"{""0-1"": 0.011653960682451725}"
2898,0.16658895,"{""0-1"": 0.1665889471769333}"
2899,0.35695982,"{""0-1"": 0.35695981979370117}"
2900,0.99918807,"{""0-1"": 0.9991880655288696}"
2901,0.07918496,"{""0-1"": 0.07918496429920197}"
2902,0.27746582,"{""0-1"": 0.2774658203125}"
2903,0.05514371,"{""0-1"": 0.05514371395111084}"
2904,0.18297048,"{""0-1"": 0.18297047913074493}"
2905,0.99918807,"{""0-1"": 0.9991880655288696}"
2906,0.18163739,"{""0-1"": 0.18163739144802094}"
2907,0.25957647,"{""0-1"": 0.2595764696598053}"
2909,0.27508703,"{""0-1"": 0.27508702874183655}"
2910,0.30930355,"{""0-1"": 0.30930355191230774}"
2911,0.28817612,"{""0-1"": 0.28817611932754517}"
2912,-0.15082107,"{""0-1"": -0.15082107484340668}"
2913,0.00000000,{}
2914,0.00000773,"{""0-1"": 7.725320756435394e-06}"
2915,0.54033649,"{""0-1"": 0.5403364896774292}"
2916,-0.07520720,"{""0-1"": -0.07520720362663269}"
2917,0.05533350,"{""0-1"": 0.05533349886536598}"
2918,0.00000000,{}
2919,0.17095077,"{""0-1"": 0.1709507703781128}"
2920,-0.00685755,"{""0-1"": -0.006857548374682665}"
2921,0.09327959,"{""0-1"": 0.09327959269285202}"
2922,0.44940391,"{""0-1"": 0.44940391182899475}"
2923,0.10716030,"{""0-1"": 0.1071603000164032}"
2924,0.81622112,"{""0-1"": 0.8162211179733276}"
2925,-0.01309269,"{""0-1"": -0.013092688284814358}"
2926,-0.03238729,"{""0-1"": -0.03238729387521744}"
2927,0.15813860,"{""0-1"": 0.15813860297203064}"
2928,-0.01299511,"{""0-1"": -0.012995105236768723}"
2929,0.99999774,"{""0-1"": 0.9999977350234985}"
2930,0.13187502,"{""0-1"": 0.13187502324581146}"
2931,0.09248263,"{""0-1"": 0.09248262643814087}"
2932,0.98239887,"{""0-1"": 0.9823988676071167}"
2933,0.51195312,"{""0-1"": 0.5119531154632568}"
2934,0.28868243,"{""0-1"": 0.2886824309825897}"
2935,0.13402021,"{""0-1"": 0.13402020931243896}"
2936,0.06457118,"{""0-1"": 0.06457117944955826}"
2937,0.27385706,"{""0-1"": 0.273857057094574}"
2938,0.87820381,"{""0-1"": 0.878203809261322}"
2939,-0.04281910,"{""0-1"": -0.042819101363420486}"
2940,0.18542117,"{""0-1"": 0.1854211688041687}"
2941,0.26379737,"{""0-1"": 0.2637973725795746}"
2942,0.01927307,"{""0-1"": 0.019273074343800545}"
2943,0.19560564,"{""0-1"": 0.19560563564300537}"
2944,0.10127057,"{""0-1"": 0.10127057135105133}"
2945,0.27509633,"{""0-1"": 0.2750963270664215}"
2946,-0.06051519,"{""0-1"": -0.06051518768072128}"
2947,0.07517024,"{""0-1"": 0.07517024129629135}"
2948,0.27385706,"{""0-1"": 0.273857057094574}"
2949,0.08212946,"{""0-1"": 0.08212945610284805}"
2950,0.00000000,{}
2951,0.06731590,"{""0-1"": 0.06731589883565903}"
2952,0.99974680,"{""0-1"": 0.9997467994689941}"
2953,0.00000000,{}
2954,0.09857409,"{""0-1"": 0.09857408702373505}"
2955,0.00000000,{}
2956,-0.04060354,"{""0-1"": -0.04060353711247444}"
2957,0.54011071,"{""0-1"": 0.54011070728302}"
2958,0.25781012,"{""0-1"": 0.257810115814209}"
2959,-0.05691007,"{""0-1"": -0.05691006779670715}"
2960,0.00000000,{}
2961,0.00000000,{}
2962,0.24853733,"{""0-1"": 0.2485373318195343}"
2963,0.00000000,{}
2964,0.45679599,"{""0-1"": 0.45679599046707153}"
2965,0.14734095,"{""0-1"": 0.14734095335006714}"
2966,0.15342216,"{""0-1"": 0.15342216193675995}"
2967,0.13402021,"{""0-1"": 0.13402020931243896}"
2968,0.17658310,"{""0-1"": 0.17658309638500214}"
2969,0.24899553,"{""0-1"": 0.24899552762508392}"
2970,0.25963357,"{""0-1"": 0.2596335709095001}"
2971,0.02956144,"{""0-1"": 0.029561439529061317}"
2972,-0.04431958,"{""0-1"": -0.04431958496570587}"
2973,0.85964835,"{""0-1"": 0.8596483469009399}"
2974,0.14444266,"{""0-1"": 0.14444266259670258}"
2975,0.06297502,"{""0-1"": 0.06297501921653748}"
2976,0.99999762,"{""0-1"": 0.999997615814209}"
2977,0.99829698,"{""0-1"": 0.9982969760894775}"
2978,0.47128642,"{""0-1"": 0.471286416053772}"
2979,0.04255558,"{""0-1"": 0.04255557805299759}"
2980,0.99999779,"{""0-1"": 0.9999977946281433}"
2981,-0.00333473,"{""0-1"": -0.0033347303979098797}"
2982,0.23789768,"{""0-1"": 0.23789767920970917}"
2983,0.96810335,"{""0-1"": 0.9681033492088318}"
2984,0.99963748,"{""0-1"": 0.9996374845504761}"
2985,0.58669984,"{""0-1"": 0.5866998434066772}"
2986,0.02037012,"{""0-1"": 0.0203701164573431}"
2987,0.27512652,"{""0-1"": 0.27512651681900024}"
2988,0.29168570,"{""0-1"": 0.29168570041656494}"
2989,0.75399381,"{""0-1"": 0.753993809223175}"
2990,-0.10126362,"{""0-1"": -0.1012636199593544}"
2991,0.00000000,{}
2992,0.49242300,"{""0-1"": 0.49242299795150757}"
2993,0.05285170,"{""0-1"": 0.05285169556736946}"
2994,0.06457118,"{""0-1"": 0.06457117944955826}"
2995,0.26333562,"{""0-1"": 0.26333561539649963}"
2996,0.07744400,"{""0-1"": 0.07744400203227997}"
2997,0.18587756,"{""0-1"": 0.18587756156921387}"
2998,0.99999505,"{""0-1"": 0.9999950528144836}"
2999,0.13402021,"{""0-1"": 0.13402020931243896}"
3000,0.98969853,"{""0-1"": 0.9896985292434692}"
3001,0.99999815,"{""0-1"": 0.999998152256012}"
3002,0.00000000,{}
3003,0.30088353,"{""0-1"": 0.30088353157043457}"
3004,0.02950298,"{""0-1"": 0.029502978548407555}"
3005,0.05592071,"{""0-1"": 0.05592070519924164}"
3006,0.00000000,{}
3007,0.99999994,"{""0-1"": 0.9999999403953552}"
3008,0.14207645,"{""0-1"": 0.14207644760608673}"
3009,0.47281399,"{""0-1"": 0.47281399369239807}"
3010,0.10191599,"{""0-1"": 0.10191598534584045}"
3011,0.30057397,"{""0-1"": 0.3005739748477936}"
3012,0.04738422,"{""0-1"": 0.04738422483205795}"
3013,-0.02457795,"{""0-1"": -0.024577952921390533}"
3014,0.37899718,"{""0-1"": 0.37899717688560486}"
3015,0.39234287,"{""0-1"": 0.39234286546707153}"
3016,0.05112924,"{""0-1"": 0.051129236817359924}"
3017,0.99999040,"{""0-1"": 0.9999904036521912}"
3018,0.02264135,"{""0-1"": 0.02264135330915451}"
3019,0.13955437,"{""0-1"": 0.13955436646938324}"
3020,0.99999988,"{""0-1"": 0.9999998807907104}"
3021,-0.06957423,"{""0-1"": -0.06957422941923141}"
3022,0.00000000,{}
3023,0.13945703,"{""0-1"": 0.13945703208446503}"
3024,0.11964887,"{""0-1"": 0.11964886635541916}"
3025,0.25945431,"{""0-1"": 0.25945430994033813}"
3026,0.12537587,"{""0-1"": 0.1253758668899536}"
3027,0.21595122,"{""0-1"": 0.21595121920108795}"
3028,0.31046697,"{""0-1"": 0.3104669749736786}"
3029,0.88665539,"{""0-1"": 0.8866553902626038}"
3030,-0.02257158,"{""0-1"": -0.02257157862186432}"
3031,0.09449795,"{""0-1"": 0.09449794888496399}"
3032,0.19175768,"{""0-1"": 0.1917576789855957}"
3033,0.36715508,"{""0-1"": 0.3671550750732422}"
3034,0.98669720,"{""0-1"": 0.9866971969604492}"
3035,0.42875552,"{""0-1"": 0.428755521774292}"
3036,-0.17788117,"{""0-1"": -0.1778811663389206}"
3037,-0.05614170,"{""0-1"": -0.056141700595617294}"
3038,0.05230181,"{""0-1"": 0.052301809191703796}"
3039,0.19343528,"{""0-1"": 0.19343528151512146}"
3040,0.98751503,"{""0-1"": 0.9875150322914124}"
3041,-0.05454890,"{""0-1"": -0.054548900574445724}"
3042,0.23468597,"{""0-1"": 0.2346859723329544}"
3043,0.03242562,"{""0-1"": 0.032425619661808014}"
3044,0.22381908,"{""0-1"": 0.2238190770149231}"
3045,0.99999177,"{""0-1"": 0.999991774559021}"
3046,-0.17204785,"{""0-1"": -0.17204785346984863}"
3047,0.36568892,"{""0-1"": 0.36568892002105713}"
3048,0.10382779,"{""0-1"": 0.10382778942584991}"
3049,0.18605830,"{""0-1"": 0.18605829775333405}"
3050,-0.08275532,"{""0-1"": -0.08275531977415085}"
3051,0.18816665,"{""0-1"": 0.18816664814949036}"
3052,-0.01905460,"{""0-1"": -0.019054604694247246}"
3053,-0.03978402,"{""0-1"": -0.0397840179502964}"
3054,0.08752088,"{""0-1"": 0.08752087503671646}"
3055,0.00000000,{}
3056,0.99999386,"{""0-1"": 0.9999938607215881}"
3057,0.04167087,"{""0-1"": 0.041670870035886765}"
3058,0.07847687,"{""0-1"": 0.07847686856985092}"
3059,0.18042120,"{""0-1"": 0.18042120337486267}"
3060,0.10214248,"{""0-1"": 0.10214247554540634}"
3061,0.00000000,{}
3062,0.99999326,"{""0-1"": 0.9999932646751404}"
3063,0.15641716,"{""0-1"": 0.15641716122627258}"
3064,0.15758465,"{""0-1"": 0.15758465230464935}"
3065,0.99999964,"{""0-1"": 0.9999996423721313}"
3066,0.61260796,"{""0-1"": 0.6126079559326172}"
3067,0.23244487,"{""0-1"": 0.2324448674917221}"
3068,0.10061090,"{""0-1"": 0.1006108969449997}"
3069,-0.02233668,"{""0-1"": -0.022336682304739952}"
3070,0.15758465,"{""0-1"": 0.15758465230464935}"
3071,0.13468583,"{""0-1"": 0.13468582928180695}"
3072,0.10373002,"{""0-1"": 0.10373002290725708}"
3073,0.18827954,"{""0-1"": 0.18827953934669495}"
3074,0.19843139,"{""0-1"": 0.19843138754367828}"
3075,0.36680171,"{""0-1"": 0.3668017089366913}"
3076,0.12486738,"{""0-1"": 0.12486737966537476}"
3077,0.07290652,"{""0-1"": 0.07290651649236679}"
3078,0.09355489,"{""0-1"": 0.09355489164590836}"
3079,-0.01163834,"{""0-1"": -0.011638336814939976}"
3080,0.46422356,"{""0-1"": 0.46422356367111206}"
3081,0.99999142,"{""0-1"": 0.9999914169311523}"
3082,0.59113723,"{""0-1"": 0.5911372303962708}"
3083,0.03108975,"{""0-1"": 0.031089745461940765}"
3084,0.02345940,"{""0-1"": 0.02345939539372921}"
3085,0.08160976,"{""0-1"": 0.08160976320505142}"
3086,0.00000000,{}
3087,0.37785381,"{""0-1"": 0.3778538107872009}"
3088,0.02463818,"{""0-1"": 0.02463817596435547}"
3089,-0.11898555,"{""0-1"": -0.11898554861545563}"
3090,-0.11772051,"{""0-1"": -0.11772051453590393}"
3091,0.02445552,"{""0-1"": 0.024455517530441284}"
3092,0.10374646,"{""0-1"": 0.1037464588880539}"
3093,-0.02762496,"{""0-1"": -0.027624964714050293}"
3094,0.19603316,"{""0-1"": 0.19603316485881805}"
3095,0.00434958,"{""0-1"": 0.004349579103291035}"
3096,0.42780557,"{""0-1"": 0.4278055727481842}"
3097,0.15469921,"{""0-1"": 0.1546992063522339}"
3098,0.19343528,"{""0-1"": 0.19343528151512146}"
3099,0.36193061,"{""0-1"": 0.36193060874938965}"
3100,0.82999593,"{""0-1"": 0.8299959301948547}"
3101,0.00000000,{}
3102,0.00000000,{}
3103,0.46855870,"{""0-1"": 0.4685586988925934}"
3104,0.03833381,"{""0-1"": 0.03833381086587906}"
3105,0.13572112,"{""0-1"": 0.1357211172580719}"
3106,0.07791191,"{""0-1"": 0.07791191339492798}"
3107,0.08312594,"{""0-1"": 0.08312594145536423}"
3108,0.08267416,"{""0-1"": 0.08267416059970856}"
3109,0.50874239,"{""0-1"": 0.5087423920631409}"
3110,0.02144050,"{""0-1"": 0.021440500393509865}"
3111,0.16384169,"{""0-1"": 0.16384169459342957}"
3112,0.47639254,"{""0-1"": 0.476392537355423}"
3113,-0.01449015,"{""0-1"": -0.01449014525860548}"
3114,-0.00029319,"{""0-1"": -0.00029318523593246937}"
3115,0.03825739,"{""0-1"": 0.03825739398598671}"
3116,0.07529004,"{""0-1"": 0.07529003918170929}"
3117,0.19883400,"{""0-1"": 0.19883400201797485}"
3118,0.99999279,"{""0-1"": 0.9999927878379822}"
3119,0.18918824,"{""0-1"": 0.18918824195861816}"
3120,0.13126765,"{""0-1"": 0.13126765191555023}"
3121,-0.03096442,"{""0-1"": -0.03096442110836506}"
3122,0.11102944,"{""0-1"": 0.11102943867444992}"
3123,0.33233929,"{""0-1"": 0.3323392868041992}"
3124,0.06733979,"{""0-1"": 0.06733979284763336}"
3125,0.00000000,{}
3126,0.27580196,"{""0-1"": 0.27580195665359497}"
3127,-0.08418502,"{""0-1"": -0.08418501913547516}"
3128,0.22391032,"{""0-1"": 0.22391031682491302}"
3129,0.38270539,"{""0-1"": 0.3827053904533386}"
3130,0.03825739,"{""0-1"": 0.03825739398598671}"
3131,0.24213938,"{""0-1"": 0.24213938415050507}"
3132,0.18291649,"{""0-1"": 0.18291649222373962}"
3133,0.40706158,"{""0-1"": 0.4070615768432617}"
3134,-0.06848584,"{""0-1"": -0.06848584115505219}"
3135,0.61631793,"{""0-1"": 0.6163179278373718}"
3136,0.09503281,"{""0-1"": 0.09503281116485596}"
3137,0.50329864,"{""0-1"": 0.5032986402511597}"
3138,0.34011906,"{""0-1"": 0.34011906385421753}"
3139,0.04808348,"{""0-1"": 0.048083484172821045}"
3140,0.22350739,"{""0-1"": 0.22350738942623138}"
3141,-0.17898668,"{""0-1"": -0.17898668348789215}"
3142,0.29453650,"{""0-1"": 0.2945365011692047}"
3143,0.10127057,"{""0-1"": 0.10127057135105133}"
3144,0.37558100,"{""0-1"": 0.3755809962749481}"
3145,0.68397093,"{""0-1"": 0.6839709281921387}"
3146,0.79347312,"{""0-1"": 0.7934731245040894}"
3147,0.99918807,"{""0-1"": 0.9991880655288696}"
3148,0.00000000,{}
3149,0.33233929,"{""0-1"": 0.3323392868041992}"
3150,0.10532919,"{""0-1"": 0.10532918572425842}"
3151,-0.06051519,"{""0-1"": -0.06051518768072128}"
3152,0.40530822,"{""0-1"": 0.40530821681022644}"
3153,0.99997348,"{""0-1"": 0.999973475933075}"
3154,0.99974680,"{""0-1"": 0.9997467994689941}"
3155,0.08841742,"{""0-1"": 0.0884174183011055}"
3156,0.13468583,"{""0-1"": 0.13468582928180695}"
3157,0.55210584,"{""0-1"": 0.5521058440208435}"
3158,0.45626959,"{""0-1"": 0.45626959204673767}"
3159,0.18291649,"{""0-1"": 0.18291649222373962}"
3160,-0.01751787,"{""0-1"": -0.01751786842942238}"
3161,0.98908597,"{""0-1"": 0.9890859723091125}"
3162,-0.04529222,"{""0-1"": -0.04529222473502159}"
3163,0.37101439,"{""0-1"": 0.37101438641548157}"
3164,0.15183866,"{""0-1"": 0.15183866024017334}"
3165,0.00000000,{}
3166,0.32310021,"{""0-1"": 0.323100209236145}"
3167,0.16714191,"{""0-1"": 0.16714191436767578}"
3168,0.99999744,"{""0-1"": 0.9999974370002747}"
3169,1.00000000,"{""0-1"": 1.0}"
3170,0.12136257,"{""0-1"": 0.12136257439851761}"
3171,-0.12033217,"{""0-1"": -0.12033217400312424}"
3172,0.24889280,"{""0-1"": 0.24889279901981354}"
3173,0.03629576,"{""0-1"": 0.036295756697654724}"
3174,0.15933914,"{""0-1"": 0.15933914482593536}"
3175,0.22241828,"{""0-1"": 0.22241827845573425}"
3176,0.29866379,"{""0-1"": 0.29866379499435425}"
3177,0.00000000,{}
3178,-0.07052839,"{""0-1"": -0.07052838802337646}"
3179,0.20389692,"{""0-1"": 0.2038969248533249}"
3180,-0.02269565,"{""0-1"": -0.022695647552609444}"
3181,-0.02932514,"{""0-1"": -0.029325135052204132}"
3182,0.04844186,"{""0-1"": 0.04844185709953308}"
3183,0.24262030,"{""0-1"": 0.2426203042268753}"
3184,0.53186476,"{""0-1"": 0.5318647623062134}"
3185,-0.02046458,"{""0-1"": -0.02046458050608635}"
3186,0.00000000,{}
